ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-06-28,134.7180862946019,129.68823136416225,173.14798223838798,134.7180862946019,134.7180862946019,15.327896957035547,15.327896957035547,15.327896957035547,2.1993657195071217,2.1993657195071217,2.1993657195071217,13.128531237528426,13.128531237528426,13.128531237528426,0.0,0.0,0.0,150.04598325163744
2013-06-29,134.71966455981803,166.36383017484314,208.67549289383916,134.71966455981803,134.71966455981803,52.63353095151115,52.63353095151115,52.63353095151115,39.50344987780927,39.50344987780927,39.50344987780927,13.13008107370188,13.13008107370188,13.13008107370188,0.0,0.0,0.0,187.35319551132918
2013-06-30,134.7212428250342,163.29793096721826,205.7555082519596,134.7212428250342,134.7212428250342,50.564821139128924,50.564821139128924,50.564821139128924,37.44986103968142,37.44986103968142,37.44986103968142,13.114960099447503,13.114960099447503,13.114960099447503,0.0,0.0,0.0,185.28606396416313
2013-07-01,134.72282109025036,115.8787973856983,158.8911576736999,134.72282109025036,134.72282109025036,3.3009436634363514,3.3009436634363514,3.3009436634363514,-9.785564233324797,-9.785564233324797,-9.785564233324797,13.08650789676115,13.08650789676115,13.08650789676115,0.0,0.0,0.0,138.02376475368672
2013-07-02,134.72439935546655,102.97964424395562,144.61662350303973,134.72439935546655,134.72439935546655,-10.19672185367253,-10.19672185367253,-10.19672185367253,-23.244405689637517,-23.244405689637517,-23.244405689637517,13.047683835964996,13.047683835964996,13.047683835964996,0.0,0.0,0.0,124.52767750179402
2013-07-03,134.7259776206827,102.30534031628267,143.6210643421029,134.7259776206827,134.7259776206827,-11.180261931584864,-11.180261931584864,-11.180261931584864,-24.18128721398685,-24.18128721398685,-24.18128721398685,13.001025282401983,13.001025282401983,13.001025282401983,0.0,0.0,0.0,123.54571568909783
2013-07-04,134.72755588589885,104.36264644380437,146.51718327218165,134.72755588589885,134.72755588589885,-8.992793364463951,-8.992793364463951,-8.992793364463951,-21.941419500004173,-21.941419500004173,-21.941419500004173,12.948626135540222,12.948626135540222,12.948626135540222,0.0,0.0,0.0,125.7347625214349
2013-07-05,134.729134151115,129.05628039892846,170.2496049471313,134.729134151115,134.729134151115,15.091501226994374,15.091501226994374,15.091501226994374,2.199365719440916,2.199365719440916,2.199365719440916,12.892135507553457,12.892135507553457,12.892135507553457,0.0,0.0,0.0,149.8206353781094
2013-07-06,134.7307124163312,165.17702618494675,208.50618923255874,134.7307124163312,134.7307124163312,52.33622552300257,52.33622552300257,52.33622552300257,39.503449877824316,39.503449877824316,39.503449877824316,12.832775645178243,12.832775645178243,12.832775645178243,0.0,0.0,0.0,187.06693793933374
2013-07-07,134.73229068154734,162.04800555699845,205.16342878063276,134.73229068154734,134.73229068154734,50.221238575722225,50.221238575722225,50.221238575722225,37.44986103965771,37.44986103965771,37.44986103965771,12.771377536064515,12.771377536064515,12.771377536064515,0.0,0.0,0.0,184.95352925726957
2013-07-08,134.73386894676352,116.62879576229714,159.31726448519854,134.73386894676352,134.73386894676352,2.922867806845736,2.922867806845736,2.922867806845736,-9.785564233352028,-9.785564233352028,-9.785564233352028,12.708432040197762,12.708432040197762,12.708432040197762,0.0,0.0,0.0,137.65673675360927
2013-07-09,134.73544721197965,103.4825535625166,144.47763114625096,134.73544721197965,134.73544721197965,-10.600251822312103,-10.600251822312103,-10.600251822312103,-23.24440568964426,-23.24440568964426,-23.24440568964426,12.644153867332156,12.644153867332156,12.644153867332156,0.0,0.0,0.0,124.13519538966754
2013-07-10,134.73702547719583,103.56286841286199,143.3550786394483,134.73702547719583,134.73702547719583,-11.602731914747128,-11.602731914747128,-11.602731914747128,-24.18128721399861,-24.18128721399861,-24.18128721399861,12.57855529925148,12.57855529925148,12.57855529925148,0.0,0.0,0.0,123.1342935624487
2013-07-11,134.73860374241198,104.31389440501073,147.2754779233255,134.73860374241198,134.73860374241198,-9.42989325571722,-9.42989325571722,-9.42989325571722,-21.941419500003374,-21.941419500003374,-21.941419500003374,12.51152624428615,12.51152624428615,12.51152624428615,0.0,0.0,0.0,125.30871048669476
2013-07-12,134.74018200762816,128.18449647606522,170.44289826477493,134.74018200762816,134.74018200762816,14.642282740029026,14.642282740029026,14.642282740029026,2.199365719457481,2.199365719457481,2.199365719457481,12.442917020571548,12.442917020571548,12.442917020571548,0.0,0.0,0.0,149.3824647476572
2013-07-13,134.74176027284432,165.76454172681773,208.32267829059265,134.74176027284432,134.74176027284432,51.876070077636996,51.876070077636996,51.876070077636996,39.50344987785329,39.50344987785329,39.50344987785329,12.372620199783697,12.372620199783697,12.372620199783697,0.0,0.0,0.0,186.6178303504813
2013-07-14,134.74333853806047,161.80867967620043,204.92077945200967,134.74333853806047,134.74333853806047,49.75050894596006,49.75050894596006,49.75050894596006,37.44986103963401,37.44986103963401,37.44986103963401,12.300647906326052,12.300647906326052,12.300647906326052,0.0,0.0,0.0,184.49384748402053
2013-07-15,134.74491680327662,117.08843998464572,157.47522868468516,134.74491680327662,134.74491680327662,2.4416369224085877,2.4416369224085877,2.4416369224085877,-9.785564233304049,-9.785564233304049,-9.785564233304049,12.227201155712637,12.227201155712637,12.227201155712637,0.0,0.0,0.0,137.1865537256852
2013-07-16,134.7464950684928,102.00627249710453,144.7612743884481,134.7464950684928,134.7464950684928,-11.091677565773894,-11.091677565773894,-11.091677565773894,-23.244405689638793,-23.244405689638793,-23.244405689638793,12.152728123864902,12.152728123864902,12.152728123864902,0.0,0.0,0.0,123.65481750271891
2013-07-17,134.74807333370896,101.3074933685289,142.69489279233446,134.74807333370896,134.74807333370896,-12.103318558108189,-12.103318558108189,-12.103318558108189,-24.181287213994914,-24.181287213994914,-24.181287213994914,12.077968655886725,12.077968655886725,12.077968655886725,0.0,0.0,0.0,122.64475477560077
2013-07-18,134.74965159892514,103.7914762635901,145.42960287713566,134.74965159892514,134.74965159892514,-9.937436665076978,-9.937436665076978,-9.937436665076978,-21.941419500002567,-21.941419500002567,-21.941419500002567,12.003982834925585,12.003982834925585,12.003982834925585,0.0,0.0,0.0,124.81221493384817
2013-07-19,134.75122986414127,125.85414975837944,170.21987194717246,134.75122986414127,134.75122986414127,14.131527741587282,14.131527741587282,14.131527741587282,2.1993657195089864,2.1993657195089864,2.1993657195089864,11.932162022078298,11.932162022078298,11.932162022078298,0.0,0.0,0.0,148.88275760572856
2013-07-20,134.75280812935745,164.84857198672748,206.15852108219352,134.75280812935745,134.75280812935745,51.36767130539346,51.36767130539346,51.36767130539346,39.50344987780423,39.50344987780423,39.50344987780423,11.864221427589221,11.864221427589221,11.864221427589221,0.0,0.0,0.0,186.1204794347509
2013-07-21,134.7543863945736,162.46495501169645,203.95455254132546,134.7543863945736,134.7543863945736,49.25203500016047,49.25203500016047,49.25203500016047,37.449861039672726,37.449861039672726,37.449861039672726,11.802173960487744,11.802173960487744,11.802173960487744,0.0,0.0,0.0,184.00642139473408
2013-07-22,134.75596465978978,115.48249342886871,159.39618223231264,134.75596465978978,134.75596465978978,1.9627215723426226,1.9627215723426226,1.9627215723426226,-9.78556423333144,-9.78556423333144,-9.78556423333144,11.748285805674064,11.748285805674064,11.748285805674064,0.0,0.0,0.0,136.7186862321324
2013-07-23,134.7575429250059,100.46478735345636,145.09970275370918,134.7575429250059,134.7575429250059,-11.539390818532322,-11.539390818532322,-11.539390818532322,-23.24440568964127,-23.24440568964127,-23.24440568964127,11.705014871108949,11.705014871108949,11.705014871108949,0.0,0.0,0.0,123.21815210647358
2013-07-24,134.7591211902221,100.42199767140838,141.21150734513373,134.7591211902221,134.7591211902221,-12.506353303854686,-12.506353303854686,-12.506353303854686,-24.18128721400536,-24.18128721400536,-24.18128721400536,11.674933910150676,11.674933910150676,11.674933910150676,0.0,0.0,0.0,122.25276788636741
2013-07-25,134.76069945543824,105.2190667130739,145.96815420350777,134.76069945543824,134.76069945543824,-10.280778766976853,-10.280778766976853,-10.280778766976853,-21.941419500001764,-21.941419500001764,-21.941419500001764,11.660640733024906,11.660640733024906,11.660640733024906,0.0,0.0,0.0,124.47992068846139
2013-07-26,134.76227772065442,125.89996370999896,169.43298606492937,134.76227772065442,134.76227772065442,13.864024175749416,13.864024175749416,13.864024175749416,2.1993657193949625,2.1993657193949625,2.1993657193949625,11.664658456354454,11.664658456354454,11.664658456354454,0.0,0.0,0.0,148.62630189640385
2013-07-27,134.76385598587058,165.0391555193842,208.55365716133164,134.76385598587058,134.76385598587058,51.192779060034304,51.192779060034304,51.192779060034304,39.503449877833226,39.503449877833226,39.503449877833226,11.689329182201083,11.689329182201083,11.689329182201083,0.0,0.0,0.0,185.95663504590487
2013-07-28,134.76543425108673,162.53044313005205,204.97965342227522,134.76543425108673,134.76543425108673,49.18656587236042,49.18656587236042,49.18656587236042,37.44986103964902,37.44986103964902,37.44986103964902,11.7367048327114,11.7367048327114,11.7367048327114,0.0,0.0,0.0,183.95200012344714
2013-07-29,134.76701251630288,116.30734539647341,158.33138540180573,134.76701251630288,134.76701251630288,2.0228748475650296,2.0228748475650296,2.0228748475650296,-9.78556423335884,-9.78556423335884,-9.78556423335884,11.80843908092387,11.80843908092387,11.80843908092387,0.0,0.0,0.0,136.7898873638679
2013-07-30,134.76859078151907,102.83733113638445,144.10282033153808,134.76859078151907,134.76859078151907,-11.338721285549555,-11.338721285549555,-11.338721285549555,-23.24440568964375,-23.24440568964375,-23.24440568964375,11.90568440409419,11.90568440409419,11.90568440409419,0.0,0.0,0.0,123.42986949596951
2013-07-31,134.77016904673522,101.52249019263336,144.25000440735693,134.77016904673522,134.77016904673522,-12.152288975407238,-12.152288975407238,-12.152288975407238,-24.181287213988824,-24.181287213988824,-24.181287213988824,12.028998238581588,12.028998238581588,12.028998238581588,0.0,0.0,0.0,122.61788007132799
2013-08-01,134.7717473119514,104.30119103419423,145.33868521986284,134.7717473119514,134.7717473119514,-9.763157465466145,-9.763157465466145,-9.763157465466145,-21.941419499996627,-21.941419499996627,-21.941419499996627,12.17826203453048,12.17826203453048,12.17826203453048,0.0,0.0,0.0,125.00858984648525
2013-08-02,134.77332557716753,127.65214653451444,170.89616790537318,134.77332557716753,134.77332557716753,14.551982417623217,14.551982417623217,14.551982417623217,2.199365719411522,2.199365719411522,2.199365719411522,12.352616698211698,12.352616698211698,12.352616698211698,0.0,0.0,0.0,149.32530799479073
2013-08-03,134.7749038423837,165.42111839531339,206.74714541991133,134.7749038423837,134.7749038423837,52.053867355852,52.053867355852,52.053867355852,39.50344987784827,39.50344987784827,39.50344987784827,12.55041747800373,12.55041747800373,12.55041747800373,0.0,0.0,0.0,186.8287711982357
2013-08-04,134.77648210759986,163.02059851187275,204.85318360900314,134.77648210759986,134.77648210759986,50.2190718480677,50.2190718480677,50.2190718480677,37.44986103961768,37.44986103961768,37.44986103961768,12.769210808450019,12.769210808450019,12.769210808450019,0.0,0.0,0.0,184.99555395566756
2013-08-05,134.77806037281604,118.09047547421906,158.42208649702687,134.77806037281604,134.77806037281604,3.2201707580237526,3.2201707580237526,3.2201707580237526,-9.785564233235155,-9.785564233235155,-9.785564233235155,13.005734991258906,13.005734991258906,13.005734991258906,0.0,0.0,0.0,137.9982311308398
2013-08-06,134.7796386380322,102.81670735433656,144.39469759027781,134.7796386380322,134.7796386380322,-9.988459808647882,-9.988459808647882,-9.988459808647882,-23.24440568964438,-23.24440568964438,-23.24440568964438,13.255945880996503,13.255945880996503,13.255945880996503,0.0,0.0,0.0,124.79117882938431
2013-08-07,134.78121690324835,102.73343574972773,143.475758796452,134.78121690324835,134.78121690324835,-10.666219236106315,-10.666219236106315,-10.666219236106315,-24.18128721399928,-24.18128721399928,-24.18128721399928,13.515067977892967,13.515067977892967,13.515067977892967,0.0,0.0,0.0,124.11499766714203
2013-08-08,134.7827951684645,106.99454630722994,147.40802734151558,134.7827951684645,134.7827951684645,-8.163748966308866,-8.163748966308866,-8.163748966308866,-21.94141949999582,-21.94141949999582,-21.94141949999582,13.777670533686955,13.777670533686955,13.777670533686955,0.0,0.0,0.0,126.61904620215563
2013-08-09,134.78437343368068,131.34280722964033,172.76640469283333,134.78437343368068,134.78437343368068,16.237133192668068,16.237133192668068,16.237133192668068,2.1993657194280836,2.1993657194280836,2.1993657194280836,14.037767473239978,14.037767473239978,14.037767473239978,0.0,0.0,0.0,151.02150662634875
2013-08-10,134.78595169889684,169.39322753863595,208.79441863326835,134.78595169889684,134.78595169889684,53.79238902745471,53.79238902745471,53.79238902745471,39.50344987786331,39.50344987786331,39.50344987786331,14.288939149591402,14.288939149591402,14.288939149591402,0.0,0.0,0.0,188.57834072635154
2013-08-11,134.78752996411302,166.57007741788954,208.55205442134402,134.78752996411302,134.78752996411302,51.97433424761349,51.97433424761349,51.97433424761349,37.44986103967168,37.44986103967168,37.44986103967168,14.524473207941801,14.524473207941801,14.524473207941801,0.0,0.0,0.0,186.7618642117265
2013-08-12,134.78910822932914,118.3202223350193,161.9650262806842,134.78910822932914,134.78910822932914,4.951956925099502,4.951956925099502,4.951956925099502,-9.785564233262548,-9.785564233262548,-9.785564233262548,14.737521158362052,14.737521158362052,14.737521158362052,0.0,0.0,0.0,139.74106515442864
2013-08-13,134.79068649454533,106.01043518715662,147.07405125860728,134.79068649454533,134.79068649454533,-8.323139019868547,-8.323139019868547,-8.323139019868547,-23.244405689638917,-23.244405689638917,-23.244405689638917,14.921266669770372,14.921266669770372,14.921266669770372,0.0,0.0,0.0,126.46754747467678
2013-08-14,134.79226475976148,104.64330475968931,146.8318411277185,134.79226475976148,134.79226475976148,-9.112186095572758,-9.112186095572758,-9.112186095572758,-24.181287213995585,-24.181287213995585,-24.181287213995585,15.069101118422827,15.069101118422827,15.069101118422827,0.0,0.0,0.0,125.68007866418873
2013-08-15,134.79384302497766,107.89983467294186,149.39903885347937,134.79384302497766,134.79384302497766,-6.7666179305982155,-6.7666179305982155,-6.7666179305982155,-21.941419499977474,-21.941419499977474,-21.941419499977474,15.174801569379257,15.174801569379257,15.174801569379257,0.0,0.0,0.0,128.02722509437945
2013-08-16,134.79542129019381,131.16574057126277,173.57665647797683,134.79542129019381,134.79542129019381,17.43207187132134,17.43207187132134,17.43207187132134,2.199365719379351,2.199365719379351,2.199365719379351,15.232706151941992,15.232706151941992,15.232706151941992,0.0,0.0,0.0,152.22749316151516
2013-08-17,134.79699955540997,168.12074539442125,209.90562195519678,134.79699955540997,134.79699955540997,54.74133159685769,54.74133159685769,54.74133159685769,39.50344987782819,39.50344987782819,39.50344987782819,15.237881719029499,15.237881719029499,15.237881719029499,0.0,0.0,0.0,189.53833115226766
2013-08-18,134.79857780894687,167.76387786048167,208.3692282961923,134.79857780894687,134.79857780894687,52.636139800030456,52.636139800030456,52.636139800030456,37.44986103964034,37.44986103964034,37.44986103964034,15.18627876039012,15.18627876039012,15.18627876039012,0.0,0.0,0.0,187.43471760897734
2013-08-19,134.80015606248378,118.8686828830561,162.1787942960652,134.80015606248378,134.80015606248378,5.289304537428115,5.289304537428115,5.289304537428115,-9.785564233289945,-9.785564233289945,-9.785564233289945,15.074868770718059,15.074868770718059,15.074868770718059,0.0,0.0,0.0,140.0894605999119
2013-08-20,134.80173431602068,104.71425665180053,147.47001819168062,134.80173431602068,134.80173431602068,-8.342646037912669,-8.342646037912669,-8.342646037912669,-23.244405689633457,-23.244405689633457,-23.244405689633457,14.901759651720786,14.901759651720786,14.901759651720786,0.0,0.0,0.0,126.45908827810801
2013-08-21,134.80331256955762,105.75691484391618,146.52533737451876,134.80331256955762,134.80331256955762,-9.51500197068312,-9.51500197068312,-9.51500197068312,-24.181287213991883,-24.181287213991883,-24.181287213991883,14.666285243308767,14.666285243308767,14.666285243308767,0.0,0.0,0.0,125.2883105988745
2013-08-22,134.80489082309452,105.78101424231733,147.45178130730247,134.80489082309452,134.80489082309452,-7.57235377986158,-7.57235377986158,-7.57235377986158,-21.941419500038183,-21.941419500038183,-21.941419500038183,14.3690657201766,14.3690657201766,14.3690657201766,0.0,0.0,0.0,127.23253704323294
2013-08-23,134.80646907663146,130.04772513410958,172.09160490520904,134.80646907663146,134.80646907663146,16.211402058780447,16.211402058780447,16.211402058780447,2.199365719413387,2.199365719413387,2.199365719413387,14.012036339367063,14.012036339367063,14.012036339367063,0.0,0.0,0.0,151.0178711354119
2013-08-24,134.80804733016836,167.0811730038865,207.32204220994188,134.80804733016836,134.80804733016836,53.10189273943257,53.10189273943257,53.10189273943257,39.50344987785717,39.50344987785717,39.50344987785717,13.598442861575396,13.598442861575396,13.598442861575396,0.0,0.0,0.0,187.90994006960094
2013-08-25,134.80962558370527,164.20420549898418,205.8518843965317,134.80962558370527,134.80962558370527,50.58266391039341,50.58266391039341,50.58266391039341,37.44986103961663,37.44986103961663,37.44986103961663,13.13280287077678,13.13280287077678,13.13280287077678,0.0,0.0,0.0,185.3922894940987
2013-08-26,134.81120383724218,116.3207182166309,158.04356673723953,134.81120383724218,134.81120383724218,2.8352689246694758,2.8352689246694758,2.8352689246694758,-9.785564233317498,-9.785564233317498,-9.785564233317498,12.620833157986974,12.620833157986974,12.620833157986974,0.0,0.0,0.0,137.64647276191164
2013-08-27,134.8127820907791,102.55809455552769,144.37531441346957,134.8127820907791,134.8127820907791,-11.175061400954968,-11.175061400954968,-11.175061400954968,-23.244405689634092,-23.244405689634092,-23.244405689634092,12.069344288679122,12.069344288679122,12.069344288679122,0.0,0.0,0.0,123.63772068982414
2013-08-28,134.81436034431601,100.88484692843583,143.63899231234805,134.81436034431601,134.81436034431601,-12.695182801827357,-12.695182801827357,-12.695182801827357,-24.1812872139895,-24.1812872139895,-24.1812872139895,11.486104412162149,11.486104412162149,11.486104412162149,0.0,0.0,0.0,122.11917754248866
2013-08-29,134.81593859785292,101.34075439329868,145.79747072571533,134.81593859785292,134.81593859785292,-11.061744232439976,-11.061744232439976,-11.061744232439976,-21.941419500019833,-21.941419500019833,-21.941419500019833,10.879675267579858,10.879675267579858,10.879675267579858,0.0,0.0,0.0,123.75419436541294
2013-08-30,134.81751685138985,126.04044752303187,166.82901475277282,134.81751685138985,134.81751685138985,12.45858988825951,12.45858988825951,12.45858988825951,2.199365719447417,2.199365719447417,2.199365719447417,10.25922416881209,10.25922416881209,10.25922416881209,0.0,0.0,0.0,147.27610673964938
2013-08-31,134.81909510492676,163.9929397491476,205.66547748264813,134.81909510492676,134.81909510492676,49.13776636242214,49.13776636242214,49.13776636242214,39.50344987788616,39.50344987788616,39.50344987788616,9.63431648453598,9.63431648453598,9.63431648453598,0.0,0.0,0.0,183.95686146734892
2013-09-01,134.82067335846367,159.795569485561,202.45837354972457,134.82067335846367,134.82067335846367,46.46455478733743,46.46455478733743,46.46455478733743,37.44986103959292,37.44986103959292,37.44986103959292,9.014693747744511,9.014693747744511,9.014693747744511,0.0,0.0,0.0,181.28522814580109
2013-09-02,134.8222516120006,113.12994493324388,153.48615618630868,134.8222516120006,134.8222516120006,-1.375521221232288,-1.375521221232288,-1.375521221232288,-9.785564233269193,-9.785564233269193,-9.785564233269193,8.410043012036905,8.410043012036905,8.410043012036905,0.0,0.0,0.0,133.44673039076832
2013-09-03,134.8238298655375,99.74093697470128,140.25874700065341,134.8238298655375,134.8238298655375,-15.414642285327652,-15.414642285327652,-15.414642285327652,-23.24440568963657,-23.24440568963657,-23.24440568963657,7.829763404308915,7.829763404308915,7.829763404308915,0.0,0.0,0.0,119.40918758020985
2013-09-04,134.8254081190744,97.01969677215935,137.9625455187251,134.8254081190744,134.8254081190744,-16.898551220046787,-16.898551220046787,-16.898551220046787,-24.18128721399994,-24.18128721399994,-24.18128721399994,7.28273599395316,7.28273599395316,7.28273599395316,0.0,0.0,0.0,117.92685689902763
2013-09-05,134.82698637261132,99.82981654201475,140.42060295252708,134.82698637261132,134.82698637261132,-15.164316399652476,-15.164316399652476,-15.164316399652476,-21.941419500019034,-21.941419500019034,-21.941419500019034,6.777103100366552,6.777103100366552,6.777103100366552,0.0,0.0,0.0,119.66266997295884
2013-09-06,134.82856462614825,122.60387119686112,164.6325256514946,134.82856462614825,134.82856462614825,8.519428711199065,8.519428711199065,8.519428711199065,2.199365719463976,2.199365719463976,2.199365719463976,6.3200629917350835,6.3200629917350835,6.3200629917350835,0.0,0.0,0.0,143.3479933373473
2013-09-07,134.83014287968516,160.21314005700205,202.01865617654187,134.83014287968516,134.83014287968516,45.421135469230705,45.421135469230705,45.421135469230705,39.50344987785104,39.50344987785104,39.50344987785104,5.917685591379672,5.917685591379672,5.917685591379672,0.0,0.0,0.0,180.25127834891586
2013-09-08,134.8317211332221,156.6257479358371,198.55220494910236,134.8317211332221,134.8317211332221,43.024615350987006,43.024615350987006,43.024615350987006,37.449861039709354,37.449861039709354,37.449861039709354,5.574754311277652,5.574754311277652,5.574754311277652,0.0,0.0,0.0,177.8563364842091
2013-09-09,134.833299386759,109.24430492109899,151.79013410499215,134.833299386759,134.833299386759,-4.490925745191467,-4.490925745191467,-4.490925745191467,-9.78556423329675,-9.78556423329675,-9.78556423329675,5.294638488105284,5.294638488105284,5.294638488105284,0.0,0.0,0.0,130.34237364156752
2013-09-10,134.8348776402959,96.1696925863508,138.42066646170503,134.8348776402959,134.8348776402959,-18.165205567682154,-18.165205567682154,-18.165205567682154,-23.24440568963904,-23.24440568963904,-23.24440568963904,5.079200121956886,5.079200121956886,5.079200121956886,0.0,0.0,0.0,116.66967207261375
2013-09-11,134.8364558938328,93.81754113722201,135.28663750929348,134.8364558938328,134.8364558938328,-19.25254948167859,-19.25254948167859,-19.25254948167859,-24.181287214010393,-24.181287214010393,-24.181287214010393,4.928737732331809,4.928737732331809,4.928737732331809,0.0,0.0,0.0,115.58390641215422
2013-09-12,134.8380341473697,97.75705704053058,139.17633621779808,134.8380341473697,134.8380341473697,-17.099450325954752,-17.099450325954752,-17.099450325954752,-21.941419500013897,-21.941419500013897,-21.941419500013897,4.841969174059139,4.841969174059139,4.841969174059139,0.0,0.0,0.0,117.73858382141496
2013-09-13,134.83961240090665,121.32886714598997,163.81432929485945,134.83961240090665,134.83961240090665,7.015419943399422,7.015419943399422,7.015419943399422,2.1993657194327176,2.1993657194327176,2.1993657194327176,4.816054223966702,4.816054223966702,4.816054223966702,0.0,0.0,0.0,141.85503234430607
2013-09-14,134.84119065444358,156.9935942707632,200.67439632423097,134.84119065444358,134.84119065444358,44.35010656367126,44.35010656367126,44.35010656367126,39.50344987786608,39.50344987786608,39.50344987786608,4.84665668580518,4.84665668580518,4.84665668580518,0.0,0.0,0.0,179.19129721811484
2013-09-15,134.84276890798048,157.71412660924324,199.21116226168596,134.84276890798048,134.84276890798048,42.37790573542014,42.37790573542014,42.37790573542014,37.44986103968566,37.44986103968566,37.44986103968566,4.928044695734485,4.928044695734485,4.928044695734485,0.0,0.0,0.0,177.22067464340063
2013-09-16,134.8443471615174,108.01967367789264,151.47473789387593,134.8443471615174,134.8443471615174,-4.732337359961778,-4.732337359961778,-4.732337359961778,-9.785564233324143,-9.785564233324143,-9.785564233324143,5.053226873362366,5.053226873362366,5.053226873362366,0.0,0.0,0.0,130.11200980155562
2013-09-17,134.8459254150543,98.02243596257433,138.48205647119437,134.8459254150543,134.8459254150543,-18.0302847065361,-18.0302847065361,-18.0302847065361,-23.244405689633574,-23.244405689633574,-23.244405689633574,5.21412098309747,5.21412098309747,5.21412098309747,0.0,0.0,0.0,116.8156407085182
2013-09-18,134.8475036685912,93.94511348797346,137.20468427669758,134.8475036685912,134.8475036685912,-18.779536338776165,-18.779536338776165,-18.779536338776165,-24.181287213995184,-24.181287213995184,-24.181287213995184,5.401750875219019,5.401750875219019,5.401750875219019,0.0,0.0,0.0,116.06796732981503
2013-09-19,134.8490819221281,96.9224896161756,139.88106550507075,134.8490819221281,134.8490819221281,-16.334952808924953,-16.334952808924953,-16.334952808924953,-21.94141950001309,-21.94141950001309,-21.94141950001309,5.6064666910881344,5.6064666910881344,5.6064666910881344,0.0,0.0,0.0,118.51412911320315
2013-09-20,134.85066017566507,120.91812751796033,161.60884497658077,134.85066017566507,134.85066017566507,8.017548384391679,8.017548384391679,8.017548384391679,2.1993657194492764,2.1993657194492764,2.1993657194492764,5.818182664942402,5.818182664942402,5.818182664942402,0.0,0.0,0.0,142.86820856005676
2013-09-21,134.85223842920198,159.65688304495566,200.4382184871019,134.85223842920198,134.85223842920198,45.530076232472744,45.530076232472744,45.530076232472744,39.50344987788112,39.50344987788112,39.50344987788112,6.02662635459162,6.02662635459162,6.02662635459162,0.0,0.0,0.0,180.3823146616747
2013-09-22,134.85381668273888,158.87077127858376,200.46896268039035,134.85381668273888,134.85381668273888,43.67145383953158,43.67145383953158,43.67145383953158,37.44986103966195,37.44986103966195,37.44986103966195,6.22159279986963,6.22159279986963,6.22159279986963,0.0,0.0,0.0,178.52527052227046
2013-09-23,134.8553949362758,110.60808537384663,151.75799924641353,134.8553949362758,134.8553949362758,-3.3923672822918913,-3.3923672822918913,-3.3923672822918913,-9.785564233276162,-9.785564233276162,-9.785564233276162,6.39319695098427,6.39319695098427,6.39319695098427,0.0,0.0,0.0,131.4630276539839
2013-09-24,134.8569731898127,97.41370338354335,139.04825513237327,134.8569731898127,134.8569731898127,-16.712287955563262,-16.712287955563262,-16.712287955563262,-23.244405689642154,-23.244405689642154,-23.244405689642154,6.532117734078884,6.532117734078884,6.532117734078884,0.0,0.0,0.0,118.14468523424944
2013-09-25,134.8585514433496,96.58850857205847,138.26321311616212,134.8585514433496,134.8585514433496,-17.551459885416293,-17.551459885416293,-17.551459885416293,-24.181287213977345,-24.181287213977345,-24.181287213977345,6.62982732856105,6.62982732856105,6.62982732856105,0.0,0.0,0.0,117.3070915579333
2013-09-26,134.86012969688653,98.88447328299694,141.67374007070293,134.86012969688653,134.86012969688653,-15.262619885172514,-15.262619885172514,-15.262619885172514,-21.941419500012287,-21.941419500012287,-21.941419500012287,6.67879961483977,6.67879961483977,6.67879961483977,0.0,0.0,0.0,119.59750981171402
2013-09-27,134.86170795042347,121.85307743639787,162.90246889706202,134.86170795042347,134.86170795042347,8.872058021652299,8.872058021652299,8.872058021652299,2.199365719483312,2.199365719483312,2.199365719483312,6.6726923021689855,6.6726923021689855,6.6726923021689855,0.0,0.0,0.0,143.73376597207576
2013-09-28,134.86328620396037,160.21835824439785,202.70789931400458,134.86328620396037,134.86328620396037,46.10994782727589,46.10994782727589,46.10994782727589,39.503449877910114,39.503449877910114,39.503449877910114,6.606497949365771,6.606497949365771,6.606497949365771,0.0,0.0,0.0,180.97323403123625
2013-09-29,134.86486445749728,158.1913328790884,200.9174085382883,134.86486445749728,134.86486445749728,43.92652096698668,43.92652096698668,43.92652096698668,37.44986103970067,37.44986103970067,37.44986103970067,6.476659927286012,6.476659927286012,6.476659927286012,0.0,0.0,0.0,178.79138542448396
2013-09-30,134.86644271103418,111.15449858146448,151.2217000396476,134.86644271103418,134.86644271103418,-3.504413915284968,-3.504413915284968,-3.504413915284968,-9.785564233303557,-9.785564233303557,-9.785564233303557,6.2811503180185895,6.2811503180185895,6.2811503180185895,0.0,0.0,0.0,131.3620287957492
2013-10-01,134.8680209645711,98.66280835494395,140.14591583328138,134.8680209645711,134.8680209645711,-17.2248979137334,-17.2248979137334,-17.2248979137334,-23.244405689636693,-23.244405689636693,-23.244405689636693,6.019507775903293,6.019507775903293,6.019507775903293,0.0,0.0,0.0,117.64312305083769
2013-10-02,134.86959921810802,94.28174456638085,136.6713108193694,134.86959921810802,134.86959921810802,-18.488452752979793,-18.488452752979793,-18.488452752979793,-24.181287213987794,-24.181287213987794,-24.181287213987794,5.692834461008005,5.692834461008005,5.692834461008005,0.0,0.0,0.0,116.38114646512823
