ds,Halloween,SuperBowl,sell_price,y
2014-01-18,0,0,334.34166666666675,178.16666666666666
2014-01-19,0,0,334.34166666666675,161.83333333333334
2014-01-20,0,0,334.34166666666675,141.0
2014-01-21,0,0,334.34166666666675,102.33333333333333
2014-01-22,0,0,334.34166666666675,96.83333333333333
2014-01-23,0,0,334.34166666666675,88.0
2014-01-24,0,0,334.34166666666675,138.5
2014-01-25,0,0,338.08666666666676,165.16666666666666
2014-01-26,0,0,338.08666666666676,160.16666666666666
2014-01-27,0,0,338.08666666666676,116.0
2014-01-28,0,0,338.08666666666676,94.5
2014-01-29,0,0,338.08666666666676,92.33333333333333
2014-01-30,0,0,338.08666666666676,97.0
2014-01-31,0,0,338.08666666666676,128.66666666666666
2014-02-01,0,0,339.1616666666668,202.0
2014-02-02,0,1,339.1616666666668,165.16666666666666
2014-02-03,0,0,339.1616666666668,114.0
2014-02-04,0,0,339.1616666666668,119.66666666666667
2014-02-05,0,0,339.1616666666668,117.66666666666667
2014-02-06,0,0,339.1616666666668,100.33333333333333
2014-02-07,0,0,339.1616666666668,130.66666666666666
2014-02-08,0,0,339.5233333333334,190.16666666666666
2014-02-09,0,0,339.5233333333334,180.33333333333334
2014-02-10,0,0,339.5233333333334,129.0
2014-02-11,0,0,339.5233333333334,118.33333333333333
2014-02-12,0,0,339.5233333333334,106.5
2014-02-13,0,0,339.5233333333334,144.33333333333334
2014-02-14,0,0,339.5233333333334,112.66666666666667
2014-02-15,0,0,340.28000000000014,156.66666666666666
2014-02-16,0,0,340.28000000000014,160.0
2014-02-17,0,0,340.28000000000014,132.16666666666666
2014-02-18,0,0,340.28000000000014,103.83333333333333
2014-02-19,0,0,340.28000000000014,98.5
2014-02-20,0,0,340.28000000000014,97.33333333333333
2014-02-21,0,0,340.28000000000014,123.5
2014-02-22,0,0,342.16833333333346,151.66666666666666
2014-02-23,0,0,342.16833333333346,145.66666666666666
2014-02-24,0,0,342.16833333333346,108.33333333333333
2014-02-25,0,0,342.16833333333346,105.0
2014-02-26,0,0,342.16833333333346,88.5
2014-02-27,0,0,342.16833333333346,100.5
2014-02-28,0,0,342.16833333333346,114.83333333333333
2014-03-01,0,0,343.89500000000004,185.33333333333334
2014-03-02,0,0,343.89500000000004,173.83333333333334
2014-03-03,0,0,343.89500000000004,122.33333333333333
2014-03-04,0,0,343.89500000000004,99.83333333333333
2014-03-05,0,0,343.89500000000004,94.5
2014-03-06,0,0,343.89500000000004,98.0
2014-03-07,0,0,343.89500000000004,130.5
2014-03-08,0,0,344.05166666666673,162.0
2014-03-09,0,0,344.05166666666673,184.83333333333334
2014-03-10,0,0,344.05166666666673,129.5
2014-03-11,0,0,344.05166666666673,106.66666666666667
2014-03-12,0,0,344.05166666666673,113.16666666666667
2014-03-13,0,0,344.05166666666673,113.66666666666667
2014-03-14,0,0,344.05166666666673,133.66666666666666
2014-03-15,0,0,344.8,194.83333333333334
2014-03-16,0,0,344.8,179.16666666666666
2014-03-17,0,0,344.8,109.16666666666667
2014-03-18,0,0,344.8,107.83333333333333
2014-03-19,0,0,344.8,107.0
2014-03-20,0,0,344.8,114.33333333333333
2014-03-21,0,0,344.8,130.16666666666666
2014-03-22,0,0,346.51833333333343,166.33333333333334
2014-03-23,0,0,346.51833333333343,175.33333333333334
2014-03-24,0,0,346.51833333333343,119.83333333333333
2014-03-25,0,0,346.51833333333343,105.66666666666667
2014-03-26,0,0,346.51833333333343,95.33333333333333
2014-03-27,0,0,346.51833333333343,104.16666666666667
2014-03-28,0,0,346.51833333333343,130.66666666666666
2014-03-29,0,0,347.6166666666668,168.0
2014-03-30,0,0,347.6166666666668,189.66666666666666
2014-03-31,0,0,347.6166666666668,106.16666666666667
2014-04-01,0,0,347.6166666666668,114.5
2014-04-02,0,0,347.6166666666668,124.83333333333333
2014-04-03,0,0,347.6166666666668,126.5
2014-04-04,0,0,347.6166666666668,142.5
2014-04-05,0,0,349.8333333333334,180.0
2014-04-06,0,0,349.8333333333334,203.16666666666666
2014-04-07,0,0,349.8333333333334,145.33333333333334
2014-04-08,0,0,349.8333333333334,124.83333333333333
2014-04-09,0,0,349.8333333333334,145.16666666666666
2014-04-10,0,0,349.8333333333334,124.0
2014-04-11,0,0,349.8333333333334,133.83333333333334
2014-04-12,0,0,350.2250000000001,186.0
2014-04-13,0,0,350.2250000000001,203.66666666666666
2014-04-14,0,0,350.2250000000001,120.16666666666667
2014-04-15,0,0,350.2250000000001,126.33333333333333
2014-04-16,0,0,350.2250000000001,123.0
2014-04-17,0,0,350.2250000000001,127.5
2014-04-18,0,0,350.2250000000001,163.16666666666666
2014-04-19,0,0,350.7000000000001,192.83333333333334
2014-04-20,0,0,350.7000000000001,136.83333333333334
2014-04-21,0,0,350.7000000000001,108.83333333333333
2014-04-22,0,0,350.7000000000001,116.5
2014-04-23,0,0,350.7000000000001,108.33333333333333
2014-04-24,0,0,350.7000000000001,114.33333333333333
2014-04-25,0,0,350.7000000000001,139.83333333333334
2014-04-26,0,0,350.9416666666668,180.33333333333334
2014-04-27,0,0,350.9416666666668,170.16666666666666
2014-04-28,0,0,350.9416666666668,125.66666666666667
2014-04-29,0,0,350.9416666666668,98.33333333333333
2014-04-30,0,0,350.9416666666668,103.5
2014-05-01,0,0,350.9416666666668,126.0
2014-05-02,0,0,350.9416666666668,176.5
2014-05-03,0,0,354.29833333333346,183.33333333333334
2014-05-04,0,0,354.29833333333346,195.16666666666666
2014-05-05,0,0,354.29833333333346,129.66666666666666
2014-05-06,0,0,354.29833333333346,120.16666666666667
2014-05-07,0,0,354.29833333333346,114.5
2014-05-08,0,0,354.29833333333346,116.16666666666667
2014-05-09,0,0,354.29833333333346,140.33333333333334
2014-05-10,0,0,355.0216666666668,178.5
2014-05-11,0,0,355.0216666666668,135.0
2014-05-12,0,0,355.0216666666668,130.5
2014-05-13,0,0,355.0216666666668,113.5
2014-05-14,0,0,355.0216666666668,96.5
2014-05-15,0,0,355.0216666666668,114.66666666666667
2014-05-16,0,0,355.0216666666668,127.5
2014-05-17,0,0,356.0850000000001,157.83333333333334
2014-05-18,0,0,356.0850000000001,158.33333333333334
2014-05-19,0,0,356.0850000000001,121.5
2014-05-20,0,0,356.0850000000001,89.0
2014-05-21,0,0,356.0850000000001,101.5
2014-05-22,0,0,356.0850000000001,102.33333333333333
2014-05-23,0,0,356.0850000000001,121.16666666666667
2014-05-24,0,0,356.7183333333335,130.66666666666666
2014-05-25,0,0,356.7183333333335,134.83333333333334
2014-05-26,0,0,356.7183333333335,137.16666666666666
2014-05-27,0,0,356.7183333333335,101.5
2014-05-28,0,0,356.7183333333335,94.16666666666667
2014-05-29,0,0,356.7183333333335,92.33333333333333
2014-05-30,0,0,356.7183333333335,122.83333333333333
2014-05-31,0,0,357.09000000000015,167.5
2014-06-01,0,0,357.09000000000015,173.0
2014-06-02,0,0,357.09000000000015,119.16666666666667
2014-06-03,0,0,357.09000000000015,120.0
2014-06-04,0,0,357.09000000000015,108.16666666666667
2014-06-05,0,0,357.09000000000015,109.33333333333333
2014-06-06,0,0,357.09000000000015,132.83333333333334
2014-06-07,0,0,359.75166666666684,165.5
2014-06-08,0,0,359.75166666666684,167.66666666666666
2014-06-09,0,0,359.75166666666684,126.16666666666667
2014-06-10,0,0,359.75166666666684,117.16666666666667
2014-06-11,0,0,359.75166666666684,129.16666666666666
2014-06-12,0,0,359.75166666666684,123.66666666666667
2014-06-13,0,0,359.75166666666684,139.0
2014-06-14,0,0,361.9266666666669,190.66666666666666
2014-06-15,0,0,361.9266666666669,154.83333333333334
2014-06-16,0,0,361.9266666666669,131.33333333333334
2014-06-17,0,0,361.9266666666669,124.0
2014-06-18,0,0,361.9266666666669,110.66666666666667
2014-06-19,0,0,361.9266666666669,105.66666666666667
2014-06-20,0,0,361.9266666666669,156.83333333333334
2014-06-21,0,0,364.16000000000014,178.5
2014-06-22,0,0,364.16000000000014,171.0
2014-06-23,0,0,364.16000000000014,148.33333333333334
2014-06-24,0,0,364.16000000000014,105.5
2014-06-25,0,0,364.16000000000014,123.5
2014-06-26,0,0,364.16000000000014,106.5
2014-06-27,0,0,364.16000000000014,127.5
2014-06-28,0,0,365.8600000000002,163.5
2014-06-29,0,0,365.8600000000002,166.0
2014-06-30,0,0,365.8600000000002,129.0
2014-07-01,0,0,365.8600000000002,129.66666666666666
2014-07-02,0,0,365.8600000000002,139.66666666666666
2014-07-03,0,0,365.8600000000002,176.33333333333334
2014-07-04,0,0,365.8600000000002,148.5
2014-07-05,0,0,365.86666666666684,162.0
2014-07-06,0,0,365.86666666666684,175.0
2014-07-07,0,0,365.86666666666684,129.5
2014-07-08,0,0,365.86666666666684,132.5
2014-07-09,0,0,365.86666666666684,119.83333333333333
2014-07-10,0,0,365.86666666666684,150.83333333333334
2014-07-11,0,0,365.86666666666684,156.33333333333334
2014-07-12,0,0,366.66000000000014,188.66666666666666
2014-07-13,0,0,366.66000000000014,167.16666666666666
2014-07-14,0,0,366.66000000000014,140.0
2014-07-15,0,0,366.66000000000014,120.66666666666667
2014-07-16,0,0,366.66000000000014,109.0
2014-07-17,0,0,366.66000000000014,120.83333333333333
2014-07-18,0,0,366.66000000000014,159.0
2014-07-19,0,0,367.9983333333335,173.5
2014-07-20,0,0,367.9983333333335,201.66666666666666
2014-07-21,0,0,367.9983333333335,133.0
2014-07-22,0,0,367.9983333333335,117.66666666666667
2014-07-23,0,0,367.9983333333335,135.0
2014-07-24,0,0,367.9983333333335,133.83333333333334
2014-07-25,0,0,367.9983333333335,137.0
2014-07-26,0,0,369.79500000000024,164.16666666666666
2014-07-27,0,0,369.79500000000024,183.16666666666666
2014-07-28,0,0,369.79500000000024,151.66666666666666
2014-07-29,0,0,369.79500000000024,130.33333333333334
2014-07-30,0,0,369.79500000000024,134.5
2014-07-31,0,0,369.79500000000024,136.33333333333334
2014-08-01,0,0,369.79500000000024,149.16666666666666
2014-08-02,0,0,370.55500000000023,206.33333333333334
2014-08-03,0,0,370.55500000000023,205.83333333333334
2014-08-04,0,0,370.55500000000023,160.0
2014-08-05,0,0,370.55500000000023,143.83333333333334
2014-08-06,0,0,370.55500000000023,126.5
2014-08-07,0,0,370.55500000000023,130.16666666666666
2014-08-08,0,0,370.55500000000023,142.16666666666666
2014-08-09,0,0,370.4850000000002,175.83333333333334
2014-08-10,0,0,370.4850000000002,191.33333333333334
2014-08-11,0,0,370.4850000000002,131.66666666666666
2014-08-12,0,0,370.4850000000002,126.0
2014-08-13,0,0,370.4850000000002,130.16666666666666
2014-08-14,0,0,370.4850000000002,138.33333333333334
2014-08-15,0,0,370.4850000000002,138.16666666666666
2014-08-16,0,0,371.2283333333335,206.66666666666666
2014-08-17,0,0,371.2283333333335,195.33333333333334
2014-08-18,0,0,371.2283333333335,128.66666666666666
2014-08-19,0,0,371.2283333333335,116.5
2014-08-20,0,0,371.2283333333335,119.33333333333333
2014-08-21,0,0,371.2283333333335,101.16666666666667
2014-08-22,0,0,371.2283333333335,130.33333333333334
2014-08-23,0,0,371.6850000000002,165.33333333333334
2014-08-24,0,0,371.6850000000002,195.0
2014-08-25,0,0,371.6850000000002,143.5
2014-08-26,0,0,371.6850000000002,121.33333333333333
2014-08-27,0,0,371.6850000000002,106.33333333333333
2014-08-28,0,0,371.6850000000002,114.83333333333333
2014-08-29,0,0,371.6850000000002,139.0
2014-08-30,0,0,371.69333333333344,174.16666666666666
2014-08-31,0,0,371.69333333333344,167.83333333333334
2014-09-01,0,0,371.69333333333344,178.83333333333334
2014-09-02,0,0,371.69333333333344,125.33333333333333
2014-09-03,0,0,371.69333333333344,125.66666666666667
2014-09-04,0,0,371.69333333333344,122.5
2014-09-05,0,0,371.69333333333344,132.83333333333334
2014-09-06,0,0,373.46833333333353,185.0
2014-09-07,0,0,373.46833333333353,165.66666666666666
2014-09-08,0,0,373.46833333333353,128.5
2014-09-09,0,0,373.46833333333353,110.5
2014-09-10,0,0,373.46833333333353,116.0
2014-09-11,0,0,373.46833333333353,114.83333333333333
2014-09-12,0,0,373.46833333333353,142.0
2014-09-13,0,0,374.53500000000014,191.83333333333334
2014-09-14,0,0,374.53500000000014,162.0
2014-09-15,0,0,374.53500000000014,137.5
2014-09-16,0,0,374.53500000000014,112.0
2014-09-17,0,0,374.53500000000014,114.5
2014-09-18,0,0,374.53500000000014,111.66666666666667
2014-09-19,0,0,374.53500000000014,144.0
2014-09-20,0,0,377.92000000000024,176.5
2014-09-21,0,0,377.92000000000024,177.16666666666666
2014-09-22,0,0,377.92000000000024,104.33333333333333
2014-09-23,0,0,377.92000000000024,126.0
2014-09-24,0,0,377.92000000000024,113.83333333333333
2014-09-25,0,0,377.92000000000024,112.0
2014-09-26,0,0,377.92000000000024,117.5
2014-09-27,0,0,377.7683333333336,142.16666666666666
2014-09-28,0,0,377.7683333333336,163.33333333333334
2014-09-29,0,0,377.7683333333336,114.0
2014-09-30,0,0,377.7683333333336,108.16666666666667
2014-10-01,0,0,377.7683333333336,104.83333333333333
2014-10-02,0,0,377.7683333333336,125.5
2014-10-03,0,0,377.7683333333336,146.66666666666666
2014-10-04,0,0,378.06000000000023,176.83333333333334
2014-10-05,0,0,378.06000000000023,171.66666666666666
2014-10-06,0,0,378.06000000000023,135.0
2014-10-07,0,0,378.06000000000023,111.16666666666667
2014-10-08,0,0,378.06000000000023,120.5
2014-10-09,0,0,378.06000000000023,128.5
2014-10-10,0,0,378.06000000000023,130.83333333333334
2014-10-11,0,0,380.6016666666669,178.33333333333334
2014-10-12,0,0,380.6016666666669,171.83333333333334
2014-10-13,0,0,380.6016666666669,106.5
2014-10-14,0,0,380.6016666666669,105.66666666666667
2014-10-15,0,0,380.6016666666669,101.16666666666667
2014-10-16,0,0,380.6016666666669,103.33333333333333
2014-10-17,0,0,380.6016666666669,143.16666666666666
2014-10-18,0,0,381.9883333333335,188.66666666666666
2014-10-19,0,0,381.9883333333335,175.33333333333334
2014-10-20,0,0,381.9883333333335,133.33333333333334
2014-10-21,0,0,381.9883333333335,99.83333333333333
2014-10-22,0,0,381.9883333333335,111.66666666666667
2014-10-23,0,0,381.9883333333335,102.66666666666667
2014-10-24,0,0,381.9883333333335,120.33333333333333
2014-10-25,0,0,383.21000000000026,179.5
2014-10-26,0,0,383.21000000000026,165.16666666666666
2014-10-27,0,0,383.21000000000026,113.33333333333333
2014-10-28,0,0,383.21000000000026,125.33333333333333
2014-10-29,0,0,383.21000000000026,102.5
2014-10-30,0,0,383.21000000000026,123.0
2014-10-31,1,0,383.21000000000026,123.33333333333333
2014-11-01,0,0,383.2466666666669,216.5
2014-11-02,0,0,383.2466666666669,199.0
2014-11-03,0,0,383.2466666666669,133.16666666666666
2014-11-04,0,0,383.2466666666669,116.83333333333333
2014-11-05,0,0,383.2466666666669,102.16666666666667
2014-11-06,0,0,383.2466666666669,111.33333333333333
2014-11-07,0,0,383.2466666666669,138.16666666666666
2014-11-08,0,0,383.7233333333336,179.83333333333334
2014-11-09,0,0,383.7233333333336,193.66666666666666
2014-11-10,0,0,383.7233333333336,121.0
2014-11-11,0,0,383.7233333333336,121.83333333333333
2014-11-12,0,0,383.7233333333336,95.33333333333333
2014-11-13,0,0,383.7233333333336,105.33333333333333
2014-11-14,0,0,383.7233333333336,125.16666666666667
2014-11-15,0,0,383.0000000000002,167.5
2014-11-16,0,0,383.0000000000002,174.5
2014-11-17,0,0,383.0000000000002,111.83333333333333
2014-11-18,0,0,383.0000000000002,99.83333333333333
2014-11-19,0,0,383.0000000000002,98.66666666666667
2014-11-20,0,0,383.0000000000002,101.66666666666667
2014-11-21,0,0,383.0000000000002,122.66666666666667
2014-11-22,0,0,383.4633333333336,161.66666666666666
2014-11-23,0,0,383.4633333333336,153.0
2014-11-24,0,0,383.4633333333336,115.5
2014-11-25,0,0,383.4633333333336,116.83333333333333
2014-11-26,0,0,383.4633333333336,145.33333333333334
2014-11-27,0,0,383.4633333333336,92.16666666666667
2014-11-28,0,0,383.4633333333336,118.16666666666667
2014-11-29,0,0,383.4766666666669,151.33333333333334
2014-11-30,0,0,383.4766666666669,148.66666666666666
2014-12-01,0,0,383.4766666666669,110.33333333333333
2014-12-02,0,0,383.4766666666669,98.5
2014-12-03,0,0,383.4766666666669,97.33333333333333
2014-12-04,0,0,383.4766666666669,141.0
2014-12-05,0,0,383.4766666666669,130.33333333333334
2014-12-06,0,0,384.1533333333335,168.83333333333334
2014-12-07,0,0,384.1533333333335,162.16666666666666
2014-12-08,0,0,384.1533333333335,107.5
2014-12-09,0,0,384.1533333333335,126.0
2014-12-10,0,0,384.1533333333335,159.5
2014-12-11,0,0,384.1533333333335,67.5
2014-12-12,0,0,384.1533333333335,116.16666666666667
2014-12-13,0,0,385.3166666666669,171.0
2014-12-14,0,0,385.3166666666669,173.83333333333334
2014-12-15,0,0,385.3166666666669,117.33333333333333
2014-12-16,0,0,385.3166666666669,117.83333333333333
2014-12-17,0,0,385.3166666666669,120.16666666666667
2014-12-18,0,0,385.3166666666669,120.0
2014-12-19,0,0,385.3166666666669,120.83333333333333
2014-12-20,0,0,385.9800000000002,170.16666666666666
2014-12-21,0,0,385.9800000000002,171.5
2014-12-22,0,0,385.9800000000002,134.83333333333334
2014-12-23,0,0,385.9800000000002,133.5
2014-12-24,0,0,385.9800000000002,103.33333333333333
2014-12-25,0,0,385.9800000000002,0.3333333333333333
2014-12-26,0,0,385.9800000000002,121.83333333333333
2014-12-27,0,0,390.39000000000027,136.5
2014-12-28,0,0,390.39000000000027,141.83333333333334
2014-12-29,0,0,390.39000000000027,130.0
2014-12-30,0,0,390.39000000000027,112.5
2014-12-31,0,0,390.39000000000027,123.83333333333333
2015-01-01,0,0,390.39000000000027,93.83333333333333
2015-01-02,0,0,390.39000000000027,140.66666666666666
2015-01-03,0,0,391.1566666666669,151.83333333333334
2015-01-04,0,0,391.1566666666669,174.16666666666666
2015-01-05,0,0,391.1566666666669,131.33333333333334
2015-01-06,0,0,391.1566666666669,93.66666666666667
2015-01-07,0,0,391.1566666666669,107.66666666666667
2015-01-08,0,0,391.1566666666669,111.0
2015-01-09,0,0,391.1566666666669,144.33333333333334
2015-01-10,0,0,392.4933333333336,184.83333333333334
2015-01-11,0,0,392.4933333333336,173.0
2015-01-12,0,0,392.4933333333336,121.83333333333333
2015-01-13,0,0,392.4933333333336,106.16666666666667
2015-01-14,0,0,392.4933333333336,98.83333333333333
2015-01-15,0,0,392.4933333333336,106.33333333333333
2015-01-16,0,0,392.4933333333336,137.5
2015-01-17,0,0,393.1933333333336,168.66666666666666
2015-01-18,0,0,393.1933333333336,170.0
2015-01-19,0,0,393.1933333333336,133.33333333333334
2015-01-20,0,0,393.1933333333336,92.0
2015-01-21,0,0,393.1933333333336,97.66666666666667
2015-01-22,0,0,393.1933333333336,98.16666666666667
2015-01-23,0,0,393.1933333333336,122.33333333333333
2015-01-24,0,0,394.70833333333366,179.0
2015-01-25,0,0,394.70833333333366,160.16666666666666
2015-01-26,0,0,394.70833333333366,100.83333333333333
2015-01-27,0,0,394.70833333333366,95.83333333333333
2015-01-28,0,0,394.70833333333366,90.33333333333333
2015-01-29,0,0,394.70833333333366,104.5
2015-01-30,0,0,394.70833333333366,112.66666666666667
2015-01-31,0,0,396.5383333333336,180.66666666666666
2015-02-01,0,1,396.5383333333336,174.33333333333334
2015-02-02,0,0,396.5383333333336,110.83333333333333
2015-02-03,0,0,396.5383333333336,111.16666666666667
2015-02-04,0,0,396.5383333333336,109.83333333333333
2015-02-05,0,0,396.5383333333336,107.0
2015-02-06,0,0,396.5383333333336,112.83333333333333
2015-02-07,0,0,396.85666666666685,177.33333333333334
2015-02-08,0,0,396.85666666666685,165.5
2015-02-09,0,0,396.85666666666685,135.33333333333334
2015-02-10,0,0,396.85666666666685,126.16666666666667
2015-02-11,0,0,396.85666666666685,120.83333333333333
2015-02-12,0,0,396.85666666666685,111.83333333333333
2015-02-13,0,0,396.85666666666685,125.16666666666667
2015-02-14,0,0,397.3816666666669,136.33333333333334
2015-02-15,0,0,397.3816666666669,129.5
2015-02-16,0,0,397.3816666666669,138.16666666666666
2015-02-17,0,0,397.3816666666669,107.83333333333333
2015-02-18,0,0,397.3816666666669,86.16666666666667
2015-02-19,0,0,397.3816666666669,87.5
2015-02-20,0,0,397.3816666666669,120.0
2015-02-21,0,0,397.25333333333356,135.5
2015-02-22,0,0,397.25333333333356,165.83333333333334
2015-02-23,0,0,397.25333333333356,102.16666666666667
2015-02-24,0,0,397.25333333333356,92.16666666666667
2015-02-25,0,0,397.25333333333356,113.33333333333333
2015-02-26,0,0,397.25333333333356,101.66666666666667
2015-02-27,0,0,397.25333333333356,120.5
2015-02-28,0,0,397.7566666666669,158.33333333333334
2015-03-01,0,0,397.7566666666669,169.16666666666666
2015-03-02,0,0,397.7566666666669,127.5
2015-03-03,0,0,397.7566666666669,122.16666666666667
2015-03-04,0,0,397.7566666666669,103.0
2015-03-05,0,0,397.7566666666669,106.33333333333333
2015-03-06,0,0,397.7566666666669,137.16666666666666
2015-03-07,0,0,399.43333333333356,167.33333333333334
2015-03-08,0,0,399.43333333333356,175.83333333333334
2015-03-09,0,0,399.43333333333356,105.5
2015-03-10,0,0,399.43333333333356,100.66666666666667
2015-03-11,0,0,399.43333333333356,106.33333333333333
2015-03-12,0,0,399.43333333333356,102.5
2015-03-13,0,0,399.43333333333356,126.5
2015-03-14,0,0,402.34333333333353,160.66666666666666
2015-03-15,0,0,402.34333333333353,160.83333333333334
2015-03-16,0,0,402.34333333333353,107.0
2015-03-17,0,0,402.34333333333353,114.16666666666667
2015-03-18,0,0,402.34333333333353,110.0
2015-03-19,0,0,402.34333333333353,94.66666666666667
2015-03-20,0,0,402.34333333333353,122.16666666666667
2015-03-21,0,0,403.0633333333335,168.0
2015-03-22,0,0,403.0633333333335,176.33333333333334
2015-03-23,0,0,403.0633333333335,93.5
2015-03-24,0,0,403.0633333333335,94.66666666666667
2015-03-25,0,0,403.0633333333335,91.83333333333333
2015-03-26,0,0,403.0633333333335,107.33333333333333
2015-03-27,0,0,403.0633333333335,114.83333333333333
2015-03-28,0,0,404.00500000000017,163.66666666666666
2015-03-29,0,0,404.00500000000017,172.66666666666666
2015-03-30,0,0,404.00500000000017,117.66666666666667
2015-03-31,0,0,404.00500000000017,108.83333333333333
2015-04-01,0,0,404.00500000000017,137.0
2015-04-02,0,0,404.00500000000017,126.0
2015-04-03,0,0,404.00500000000017,173.33333333333334
2015-04-04,0,0,404.00500000000017,196.0
2015-04-05,0,0,404.00500000000017,150.33333333333334
2015-04-06,0,0,404.00500000000017,100.66666666666667
2015-04-07,0,0,404.00500000000017,105.33333333333333
2015-04-08,0,0,404.00500000000017,107.16666666666667
2015-04-09,0,0,404.00500000000017,107.83333333333333
2015-04-10,0,0,404.00500000000017,135.5
2015-04-11,0,0,404.32333333333355,176.16666666666666
2015-04-12,0,0,404.32333333333355,175.0
2015-04-13,0,0,404.32333333333355,104.0
2015-04-14,0,0,404.32333333333355,108.33333333333333
2015-04-15,0,0,404.32333333333355,110.16666666666667
2015-04-16,0,0,404.32333333333355,109.0
2015-04-17,0,0,404.32333333333355,130.0
2015-04-18,0,0,405.1716666666669,157.83333333333334
2015-04-19,0,0,405.1716666666669,154.66666666666666
2015-04-20,0,0,405.1716666666669,118.5
2015-04-21,0,0,405.1716666666669,117.83333333333333
2015-04-22,0,0,405.1716666666669,107.33333333333333
2015-04-23,0,0,405.1716666666669,102.83333333333333
2015-04-24,0,0,405.1716666666669,127.0
2015-04-25,0,0,405.7550000000003,172.0
2015-04-26,0,0,405.7550000000003,185.33333333333334
2015-04-27,0,0,405.7550000000003,118.66666666666667
2015-04-28,0,0,405.7550000000003,105.66666666666667
2015-04-29,0,0,405.7550000000003,114.16666666666667
2015-04-30,0,0,405.7550000000003,110.33333333333333
2015-05-01,0,0,405.7550000000003,164.0
2015-05-02,0,0,406.2466666666669,169.5
2015-05-03,0,0,406.2466666666669,171.16666666666666
2015-05-04,0,0,406.2466666666669,133.83333333333334
2015-05-05,0,0,406.2466666666669,123.16666666666667
2015-05-06,0,0,406.2466666666669,134.16666666666666
2015-05-07,0,0,406.2466666666669,116.5
2015-05-08,0,0,406.2466666666669,131.16666666666666
2015-05-09,0,0,406.0433333333335,166.66666666666666
2015-05-10,0,0,406.0433333333335,134.5
2015-05-11,0,0,406.0433333333335,140.0
2015-05-12,0,0,406.0433333333335,106.5
2015-05-13,0,0,406.0433333333335,112.5
2015-05-14,0,0,406.0433333333335,110.66666666666667
2015-05-15,0,0,406.0433333333335,149.16666666666666
2015-05-16,0,0,406.31333333333356,166.66666666666666
2015-05-17,0,0,406.31333333333356,154.5
2015-05-18,0,0,406.31333333333356,116.5
2015-05-19,0,0,406.31333333333356,104.5
2015-05-20,0,0,406.31333333333356,107.33333333333333
2015-05-21,0,0,406.31333333333356,119.33333333333333
2015-05-22,0,0,406.31333333333356,150.66666666666666
2015-05-23,0,0,412.2050000000002,142.33333333333334
2015-05-24,0,0,412.2050000000002,152.16666666666666
2015-05-25,0,0,412.2050000000002,152.16666666666666
2015-05-26,0,0,412.2050000000002,100.66666666666667
2015-05-27,0,0,412.2050000000002,115.0
2015-05-28,0,0,412.2050000000002,109.16666666666667
2015-05-29,0,0,412.2050000000002,127.33333333333333
2015-05-30,0,0,414.9083333333336,176.5
2015-05-31,0,0,414.9083333333336,168.0
2015-06-01,0,0,414.9083333333336,150.83333333333334
2015-06-02,0,0,414.9083333333336,121.33333333333333
2015-06-03,0,0,414.9083333333336,129.33333333333334
2015-06-04,0,0,414.9083333333336,130.16666666666666
2015-06-05,0,0,414.9083333333336,167.33333333333334
2015-06-06,0,0,418.0083333333336,207.66666666666666
2015-06-07,0,0,418.0083333333336,206.16666666666666
2015-06-08,0,0,418.0083333333336,150.5
2015-06-09,0,0,418.0083333333336,147.0
2015-06-10,0,0,418.0083333333336,154.83333333333334
2015-06-11,0,0,418.0083333333336,143.16666666666666
2015-06-12,0,0,418.0083333333336,164.16666666666666
2015-06-13,0,0,419.2533333333336,207.16666666666666
2015-06-14,0,0,419.2533333333336,211.33333333333334
2015-06-15,0,0,419.2533333333336,153.83333333333334
2015-06-16,0,0,419.2533333333336,138.16666666666666
2015-06-17,0,0,419.2533333333336,142.83333333333334
2015-06-18,0,0,419.2533333333336,137.33333333333334
2015-06-19,0,0,419.2533333333336,174.83333333333334
2015-06-20,0,0,419.89833333333354,196.5
2015-06-21,0,0,419.89833333333354,180.0
2015-06-22,0,0,419.89833333333354,158.83333333333334
2015-06-23,0,0,419.89833333333354,143.83333333333334
2015-06-24,0,0,419.89833333333354,137.0
2015-06-25,0,0,419.89833333333354,148.33333333333334
2015-06-26,0,0,419.89833333333354,146.33333333333334
2015-06-27,0,0,419.6333333333336,187.33333333333334
2015-06-28,0,0,419.6333333333336,202.16666666666666
2015-06-29,0,0,419.6333333333336,129.16666666666666
2015-06-30,0,0,419.6333333333336,134.5
2015-07-01,0,0,419.6333333333336,185.5
2015-07-02,0,0,419.6333333333336,170.33333333333334
2015-07-03,0,0,419.6333333333336,238.16666666666666
2015-07-04,0,0,420.9750000000002,173.5
2015-07-05,0,0,420.9750000000002,193.83333333333334
2015-07-06,0,0,420.9750000000002,180.66666666666666
2015-07-07,0,0,420.9750000000002,145.0
2015-07-08,0,0,420.9750000000002,132.0
2015-07-09,0,0,420.9750000000002,138.16666666666666
2015-07-10,0,0,420.9750000000002,167.5
2015-07-11,0,0,421.0566666666669,225.16666666666666
2015-07-12,0,0,421.0566666666669,209.0
2015-07-13,0,0,421.0566666666669,133.5
2015-07-14,0,0,421.0566666666669,135.5
2015-07-15,0,0,421.0566666666669,129.5
2015-07-16,0,0,421.0566666666669,151.83333333333334
2015-07-17,0,0,421.0566666666669,169.0
